7.480491299,3.1752218
7.513409393,3.147057671
7.367456561,3.242292905
7.602849689,3.145196406
7.346826137,3.130333768
7.366667588,3.14332713
7.444971759,3.146128036
7.468125695,3.143170993
7.480620561,3.189490314
7.557973728,3.164947373
7.467815215,3.154423973
7.40532245,3.102433706
7.411564153,3.154119526
7.874598928,3.116939647
7.38587606,3.16301221
7.339959974,3.121559844
7.527601548,3.149219113
7.51758118,3.127104798
7.496405135,3.095343732
7.536674576,3.164947373
7.516265591,3.081347308
7.495098714,3.075181855
7.877398416,3.184691431
7.630873129,2.986323777
7.440261879,3.000867722
7.164899841,3.106020819
7.091255326,3.103461622
7.102413123,3.100370545
7.031287249,3.177247836
7.411747619,3.147367108
7.460741529,3.144574208
7.54266238,3.158814647
7.452136186,3.183839037
7.462264694,3.135450699
7.595717722,3.124504225
7.445579297,3.127266818
7.083319834,3.05804623
7.462637543,3.20871002
7.431579249,3.238547888
7.690220896,3.156549151
7.745130247,3.126131407
7.713022395,3.118264726
7.633150193,3.21391601
7.457053375,3.128076013
7.558619783,3.169968174
7.508780124,3.164650216
7.276831601,3.332034277
7.294461817,3.224014811
7.279938293,3.284656283
7.459110406,3.126456113
7.596947688,3.15896526
7.068219268,3.08350262
7.08571503,3.085647288
7.630919864,3.19368103
6.397508975,2.930439595
6.352525957,2.931966115
6.345746103,2.906873535
6.339965929,2.925827575
7.569731967,3.158513263
6.586670555,2.767155866
6.985400425,3.085112113
6.959961979,3.087781418
7.732440404,3.117602692
7.618748681,3.115610512
7.421222106,3.276461804
7.497009861,3.252124553
7.452981784,3.170701656
7.801776782,3.18723862
7.540190528,3.149219113
7.560553398,3.161667412
7.56741341,3.131618664
7.641163648,3.22762965
7.596703732,3.119585775
7.570288359,3.170261715
7.474128813,3.18723862
7.526985069,3.109240969
7.518912518,3.14176323
7.046499066,3.080265627
7.030575436,3.088844563
6.964560373,3.078275522
7.812093437,3.086359831
7.191654979,3.103461622
7.612562416,3.242044239
6.952216876,3.086715664
7.715584716,3.159867847
8.004875713,3.138618434
7.595741959,3.148294097
7.568978065,3.131297797
7.623900244,3.11991541
7.619685905,3.129206358
7.025715384,3.07371835
7.366762788,3.133219457
6.751044953,2.994317153
7.134639216,3.184975191
7.25796641,3.203032887
7.425913899,2.778874472
7.717711268,3.113274692
7.588206698,3.238798563
7.049973503,3.093596769
7.131220753,3.110084423
7.710003062,3.163459552
6.609738439,2.965671971
7.629336191,3.111934276
7.502017215,3.135450699
7.613867181,3.32776749
7.59269072,3.196176185
6.895434702,2.900367129
6.948148298,3.080265627
6.359935984,2.930439595
7.476433077,3.131939295
7.517528422,3.117933835
7.570706353,3.033825694
7.715256885,3.144885418
7.676377145,3.10533984
7.66551814,3.160468531
6.872235546,3.153814864
7.958525182,3.178113252
7.870059611,3.136086097
7.486924712,3.214578954
7.265829211,3.179551791
7.948043071,3.150142162
7.533669127,3.187520721
7.526123369,3.098989639
7.579755024,3.135768515
7.451000004,3.157456768
7.511541136,3.135450699
7.06518744,3.098297536
7.084829989,3.087781418
7.188681048,3.128560807
7.585257635,3.169086357
7.062762433,3.246498581
7.069416474,3.25163822
7.065747724,3.246252312
7.100070572,3.27600199
7.585830568,3.028977705
7.631415356,3.119585775
7.633604782,3.14113609
7.601571135,3.120573931
7.119984602,3.176091259
7.66756128,3.234770295
7.457032149,3.225050696
7.552490569,3.200576927
7.147633047,3.121559844
7.083327003,3.101403351
7.567171107,3.217220656
7.271934494,3.235149536
6.96476295,3.085647288
7.651219846,3.172894698
7.456971497,3.240798771
7.558032609,3.183269844
7.523690551,3.176958981
7.591317315,3.154423973
7.352761192,3.120080134
7.352973179,3.126942718
7.389879868,3.142076461
8.096722357,3.240549248
7.349271698,3.13893394
7.2936807,3.17868924
7.166566272,3.088844563
6.78665845,2.969881644
7.516707207,3.124830149
7.530203542,3.157758886
6.506981007,2.88536122
6.984780615,3.105510185
6.991916409,3.1752218
7.2014299,3.104487111
7.312830846,3.095169351
7.598640611,3.121231455
9.015309448,3.957200095
9.375215374,4.260047525
8.471211007,3.671450554
8.650790128,3.683227206
8.733752422,3.634275695
9.141123538,3.772834927
9.361635303,4.232614983
9.333737379,4.26125097
9.356134895,4.27995197
8.2219356,3.310799484
8.609026361,3.783832143
9.043381929,4.150572248
9.255064959,4.268507768
8.423290121,3.304921162
9.048888299,4.192177026
9.4663604,4.30543736
9.029724585,3.992686039
8.362369363,3.578352642
8.362610633,3.532244644
8.398438293,3.57840997
8.967224943,4.147552664
9.098418734,4.187492519
9.076545784,4.184478489
9.075999268,4.078873512
8.214414638,3.552485701
8.501978937,3.570776369
8.938000563,3.955783929
8.573822756,3.482301767
8.618032399,3.490660653
8.673739526,3.436162647
9.385908209,4.289142836
9.05216277,4.001603924
8.962079394,3.880155938
9.451484012,4.188703548
8.396521896,3.565375503
8.39559545,3.598297954
8.682883922,3.847202364
9.422451947,4.192232823
9.435363319,4.178113252
8.717583136,3.702775078
7.97154998,3.317018101
9.452732259,4.200029267
9.027667566,3.991226076
8.001240309,3.256717746
8.162692824,3.160168293
9.089583685,4.176467485
9.4646326,4.278364848
8.988781398,4.0927908
9.043629454,4.095518042
9.299433203,4.183611449
9.30191072,4.172719661
9.303021008,4.193583706
8.366768387,3.591342912
9.382193608,4.264203712
9.420920692,4.171258275
9.049093921,3.950023907
9.053942329,4.005309237
9.435082728,4.21666723
8.210173999,3.574378564
8.328024683,3.605412798
8.680379031,3.541454429
8.442572262,3.661623409
9.391705913,4.224040739
9.454578106,4.339580617
9.048903821,4.134559577
9.086309991,4.147057671
9.344079705,4.28622062
9.378555963,4.220800837
9.03605771,3.995020606
9.445551275,4.322777315
9.37397252,4.300834519
9.624293443,4.263849022
8.813232613,3.837967018
8.061554255,3.621902961
8.907256535,3.903876433
9.031784017,3.944309907
9.472773996,4.343546443
9.044535841,4.11309063
